STATE,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT
Washington,645,RAYMOND SCHOOL DISTRICT 116,2015,8245,628,5704,1913,7461,4717,2170,443,55
Washington,557,SOUTH BEND SCHOOL DISTRICT 118,2015,8481,713,6120,1648,8049,4690,2341,399,565
Washington,336,WILLAPA VAL SCHOOL DISTRICT 160,2015,5639,282,3693,1664,4572,2542,1484,335,76
Washington,270,CUSICK CONSOLIDATED SCHOOL DISTRICT 59,2015,3814,640,2640,534,4081,1881,1320,867,10
Washington,1081,NEWPORT SCHOOL DISTRICT 56-415,2015,13213,2000,8429,2784,12497,6945,4479,879,44
Washington,249,SELKIRK SCHOOL DISTRICT 70,2015,4750,375,2734,1641,4361,2030,1497,222,612
Washington,18420,BETHEL SCHOOL DISTRICT 403,2015,228415,13723,152462,62230,220276,100724,79062,7920,23661
Washington,183,CARBONADO SCHOOL DISTRICT 19,2015,2331,82,1471,778,2043,1203,592,59,50
Washington,12650,CLOVER PARK SCHOOL DISTRICT 400,2015,194044,51553,111752,30739,186734,78874,58869,6415,36142
Washington,1548,DIERINGER SCHOOL DISTRICT 343,2015,21008,498,10109,10401,17642,8803,5967,391,326
Washington,1911,EATONVILLE SCHOOL DISTRICT 404,2015,21503,1063,13235,7205,21922,9885,8074,1073,997
Washington,3651,FIFE SCHOOL DISTRICT 417,2015,41583,2574,24361,14648,39304,20429,14005,1767,1795
Washington,7652,FRANKLIN PIERCE SCHOOL DISTRICT 402,2015,98705,9236,60933,28536,94699,47739,36708,4150,5781
Washington,2435,ORTING SCHOOL DISTRICT 344,2015,27091,1103,17143,8845,23688,11923,9307,918,499
Washington,8968,PENINSULA SCHOOL DISTRICT 401,2015,97503,3983,61804,31716,91424,48583,37657,3399,809
Washington,21644,PUYALLUP SCHOOL DISTRICT 3,2015,252248,10320,159061,82867,229508,121884,80777,8228,10600
Washington,3053,STEILACOOM HISTORICAL SCHOOL DISTRICT 1,2015,36598,2195,20047,14356,34872,16686,11931,1328,2004
Washington,8986,SUMNER SCHOOL DISTRICT 320,2015,106380,5385,61838,39157,105148,53195,36545,4342,5835
Washington,29426,TACOMA SCHOOL DISTRICT 10,2015,415924,38091,223785,154048,398857,188321,145460,14013,37229
Washington,5632,UNIVERSITY PLACE SCH DIST 83,2015,64898,3559,39937,21402,60766,31799,21704,2771,1355
Washington,3633,WHITE RIVER SCHOOL DISTRICT 416,2015,45854,2021,25835,17998,38948,19698,15189,1750,1445
Washington,242,LOPEZ ISLAND SCHOOL DISTRICT 144,2015,4703,217,2617,1869,4213,2011,1460,201,474
Washington,890,ORCAS ISLAND SCHOOL DISTRICT 137,2015,10345,446,6328,3571,20284,5441,2695,271,11552
Washington,801,SAN JUAN ISLAND SCHOOL DISTRICT 149,2015,10389,481,5907,4001,10498,4807,3514,404,1761
Washington,14,SHAW ISLAND SCHOOL DISTRICT 10,2015,304,28,266,10,374,192,103,56,1
Washington,2749,ANACORTES SCHOOL DISTRICT 103,2015,33541,1477,18256,13808,30298,16061,10987,1648,1010
Washington,3799,BURLINGTON EDISON SCHOOL DISTRICT 100,2015,48882,3656,28428,16798,43083,24218,15280,2003,994
Washington,535,CONCRETE SCHOOL DISTRICT 11,2015,7179,735,4703,1741,6807,3643,2561,309,250
Washington,451,CONWAY SCHOOL DISTRICT 317,2015,7364,225,4924,2215,7304,2790,1433,610,1881
Washington,626,LA CONNER SCHOOL DISTRICT 311,2015,13340,3075,6432,3833,23122,5475,3604,433,12700
Washington,6637,MT VERNON SCHOOL DISTRICT 320,2015,85013,7345,54055,23613,79329,45952,24697,5416,1809
Washington,4371,SEDRO WOOLLEY SCHOOL DISTRICT 101,2015,50894,3567,33592,13735,47934,24923,16787,3216,1927
Washington,0,NORTHWEST EDUCATIONAL SERVICE DISTRICT 189,2015,20702,1477,2801,16424,23950,5082,18404,0,434
Washington,29,MILL A SCHOOL DISTRICT 31,2015,542,89,434,19,525,194,256,34,3
Washington,57,MT PLEASANT SCHOOL DISTRICT 29-93,2015,682,97,480,105,735,307,329,56,0
Washington,77,SKAMANIA SCHOOL DISTRICT 2,2015,1171,168,777,226,1123,454,345,211,0
Washington,961,STEVENSON-CARSON SCHOOL DISTRICT 303,2015,11197,1976,6565,2656,12079,5670,3684,1172,452
Washington,5528,ARLINGTON SCHOOL DISTRICT 16,2015,60963,2702,38934,19327,57474,33218,19131,2468,1686
Washington,440,DARRINGTON CONSOLIDATED SCHOOL DISTRICT 330,2015,6403,616,3947,1840,6203,3167,2373,410,210
Washington,20847,EDMONDS SCHOOL DISTRICT 15,2015,269240,12371,145808,111061,274007,123092,87623,7767,36352
Washington,19615,EVERETT SCHOOL DISTRICT 2,2015,248748,14054,145326,89368,227061,124897,76405,8493,8542
Washington,2047,GRANITE FALLS SCHOOL DISTRICT 332,2015,26846,1203,16617,9026,23906,11987,8779,1070,723
Washington,46,INDEX SCHOOL DISTRICT 63,2015,800,69,532,199,753,329,408,16,0
Washington,8432,LAKE STEVENS SCHOOL DISTRICT 4,2015,90036,3533,61304,25199,84674,48354,28525,4104,2076
Washington,2373,LAKEWOOD SCHOOL DISTRICT 306,2015,28273,1138,16421,10714,29656,13221,9205,1142,4244
Washington,11420,MARYSVILLE SCHOOL DISTRICT 25,2015,137969,9773,88554,39642,132731,72121,47677,5265,3486
Washington,7295,MONROE SCHOOL DISTRICT 103,2015,78025,2918,50585,24522,72370,42051,25063,2113,2775
Washington,15128,MUKILTEO SCHOOL DISTRICT 6,2015,184170,11147,112858,60165,185902,101855,51093,7014,22594
Washington,10115,SNOHOMISH SCHOOL DISTRICT 201,2015,129135,4701,71637,52797,122035,58620,38373,4326,5518
Washington,2043,SULTAN SCHOOL DISTRICT 311,2015,21918,1356,15346,5216,20923,12027,7018,1132,101
Washington,4554,STANWOOD SCHOOL DISTRICT 401,2015,53374,2307,31115,19952,53089,26728,17153,2018,6783
Washington,13111,CENTRAL VALLEY SCHOOL DISTRICT 356,2015,146436,7718,97279,41439,137054,76110,44963,7020,7344
Washington,4467,CHENEY SCHOOL DISTRICT 360,2015,51936,3993,32349,15594,48956,26309,16072,1812,1088
Washington,2420,DEER PARK SCHOOL DISTRICT 414,2015,27191,1633,19671,5887,25273,14301,8646,1025,221
Washington,417,LIBERTY SCHOOL DISTRICT 362,2015,6222,356,3756,2110,5924,2886,2259,489,242
Washington,923,FREEMAN SCHOOL DISTRICT 358,2015,10831,344,6952,3535,10597,4971,3456,1159,317
Washington,9733,MEAD CONSOLIDATED SCHOOL DISTRICT 354,2015,102608,4888,71219,26501,102600,58094,33265,4958,5237
Washington,1916,MEDICAL LAKE SCHOOL DISTRICT 326,2015,21235,3455,14481,3299,19814,10984,6747,919,311
Washington,1488,NINE MILE FALLS SCHOOL DISTRICT 325,2015,16573,710,11011,4852,15397,8196,5994,777,39
Washington,71,ORCHARD PRAIRIE SCHOOL DISTRICT 123,2015,845,63,664,118,940,544,222,138,0
Washington,1493,RIVERSIDE SCHOOL DISTRICT 416,2015,17210,1399,12016,3795,17217,8382,7577,866,392
Washington,30641,SPOKANE SCHOOL DISTRICT 81,2015,403857,34262,263848,105747,400768,186896,130303,14959,52648
Washington,3888,WEST VALLEY SCHOOL DISTRICT 363,2015,45736,2628,29226,13882,43025,22417,14543,2155,2705
Washington,0,EDUCATIONAL SERVICE DISTRICT 101,2015,15589,3124,4638,7827,18492,3963,14411,0,118
Washington,4270,EAST VALLEY SCHOOL DISTRICT 361,2015,48258,3216,33858,11184,46502,25303,17612,2568,445
Washington,46,GREAT NORTHERN SCHOOL DISTRICT 312,2015,669,55,426,188,681,370,234,0,0
Washington,860,CHEWELAH SCHOOL DISTRICT 36,2015,9527,1026,7021,1480,9180,5179,3396,491,114
Washington,1805,COLVILLE SCHOOL DISTRICT 115,2015,19649,1715,14651,3283,19371,10984,7013,995,343
Washington,151,COLUMBIA SCHOOL DISTRICT 206,2015,3065,408,2414,243,2954,1731,986,186,47
Washington,18,EVERGREEN SCHOOL DISTRICT 205,2015,474,81,389,4,438,209,174,50,0
Washington,927,KETTLE FALLS SCHOOL DISTRICT 212,2015,9383,766,7133,1484,9241,5511,3209,422,99
Washington,207,LOON LAKE SCHOOL DISTRICT 183,2015,2003,245,1282,476,1987,926,519,187,243
Washington,249,NORTHPORT SCHOOL DISTRICT 211,2015,3411,317,2593,501,3505,1940,1265,291,0
Washington,33,ONION CREEK SCHOOL DISTRICT 30,2015,922,119,738,65,2794,428,317,2031,1
Washington,505,MARY WALKER SCHOOL DISTRICT 207,2015,6322,772,4824,726,6129,3425,2342,347,0
Washington,75,SUMMIT VALLEY SCHOOL DISTRICT 202,2015,991,156,757,78,1076,591,348,89,0
Washington,688,VALLEY SCHOOL DISTRICT 70,2015,10253,415,6634,3204,8838,4035,4312,182,105
Washington,454,WELLPINIT SCHOOL DISTRICT 49,2015,8603,3390,4992,221,7252,3724,3094,399,5
Washington,653,GRIFFIN SCHOOL DISTRICT 324,2015,9229,292,4755,4182,8189,3547,2771,315,571
Washington,14748,NORTH THURSTON SCHOOL DISTRICT 3,2015,168256,10302,103707,54247,210074,76121,67504,6491,52132
Washington,9756,OLYMPIA SCHOOL DISTRICT 111,2015,124664,5265,74176,45223,121368,58249,36332,4334,16211
Washington,832,RAINIER SCHOOL DISTRICT 307,2015,9614,549,6251,2814,9109,5036,3104,554,173
Washington,2252,ROCHESTER SCHOOL DISTRICT 401,2015,26046,1746,18019,6281,24622,13262,8477,1173,1445
Washington,1225,TENINO SCHOOL DISTRICT 402,2015,12756,854,8515,3387,14950,6632,5149,1040,2098
Washington,6192,TUMWATER SCHOOL DISTRICT 33,2015,80477,3473,48414,28590,78558,37305,25216,2882,10184
Washington,5632,YELM SCHOOL DISTRICT 2,2015,61637,4026,40955,16656,59016,28391,21437,5134,2051
Washington,0,EDUCATIONAL SERVICE DISTRICT 113,2015,32155,8257,7984,15914,35613,11329,23411,0,637
Washington,460,WAHKIAKUM SCHOOL DISTRICT 200,2015,5888,343,4038,1507,5639,2656,1645,301,360
Washington,1115,COLLEGE PLACE SCHOOL DISTRICT 250,2015,24958,1135,18192,5631,31065,6479,3793,1774,16874
Washington,852,COLUMBIA SCHOOL DISTRICT 400,2015,11113,655,6465,3993,9924,5324,3332,543,554
Washington,23,DIXIE SCHOOL DISTRICT 101,2015,792,44,447,301,705,205,324,59,0
Washington,340,PRESCOTT SCHOOL DISTRICT 402 37,2015,5016,442,3495,1079,4566,2388,1517,316,186
Washington,238,TOUCHET SCHOOL DISTRICT 300,2015,4961,183,3366,1412,10155,1986,1189,244,6465
Washington,297,WAITSBURG SCHOOL DISTRICT 401-100,2015,4232,271,2930,1031,3835,2174,1315,254,72
Washington,6131,WALLA WALLA SCHOOL DISTRICT 140,2015,70866,6398,47223,17245,66428,38389,22588,3148,1652
Washington,0,EDUCATIONAL SERVICE DISTRICT 123,2015,10366,2762,2908,4696,11406,4495,6766,0,114
Washington,11117,BELLINGHAM SCHOOL DISTRICT 501,2015,146654,7648,79572,59434,142972,68270,47186,5636,14713
Washington,2199,BLAINE SCHOOL DISTRICT 503,2015,27894,1572,15314,11008,25053,13183,8786,1033,1808
Washington,4954,FERNDALE SCHOOL DISTRICT 502,2015,57235,3900,34794,18541,54901,30397,19300,2145,1942
Washington,2938,LYNDEN SCHOOL DISTRICT 504,2015,28724,1850,20198,6676,28145,16291,10001,1054,464
Washington,1765,MERIDIAN SCHOOL DISTRICT 505,2015,18976,1022,12163,5791,18111,9539,6153,690,716
Washington,1895,MOUNT BAKER SCHOOL DISTRICT 507,2015,24235,2013,14596,7626,24203,13118,7625,1144,1735
Washington,1626,NOOKSACK VALLEY SCHOOL DISTRICT 506,2015,19280,1509,12655,5116,18609,9882,6667,1169,734
Washington,596,COLFAX SCHOOL DISTRICT 300,2015,7489,395,4675,2419,6942,3553,2708,455,126
Washington,166,COLTON SCHOOL DISTRICT 306,2015,5808,100,4745,963,10612,1416,844,173,7932
Washington,105,ENDICOTT SCHOOL DISTRICT 308,2015,2376,71,1939,366,2580,1271,946,98,265
Washington,103,GARFIELD SCHOOL DISTRICT 302,2015,2519,138,2012,369,2496,1096,1089,272,39
Washington,62,LACROSSE SCHOOL DISTRICT 126,2015,2775,43,1709,1023,2679,1344,901,140,294
Washington,31,LAMONT SCHOOL DISTRICT 264,2015,744,53,552,139,716,319,355,37,0
Washington,118,OAKESDALE SCHOOL DISTRICT 324,2015,2628,91,1910,627,2949,1219,1059,541,128
Washington,178,PALOUSE SCHOOL DISTRICT 301,2015,2736,152,1981,603,2709,1517,1010,147,0
Washington,2684,PULLMAN SCHOOL DISTRICT 267,2015,29734,1342,17007,11385,54051,13459,8821,1155,28160
Washington,203,ROSALIA SCHOOL DISTRICT 320,2015,3886,289,2441,1156,3693,2013,1227,241,170
Washington,150,ST JOHN SCHOOL DISTRICT 322,2015,3413,93,2464,856,3282,1518,1076,217,463
Washington,34,STEPTOE SCHOOL DISTRICT 304,2015,707,20,543,144,693,318,338,17,0
Washington,206,TEKOA SCHOOL DISTRICT 265,2015,3245,160,2651,434,3292,1784,1237,161,110
Washington,3658,GRANDVIEW SCHOOL DISTRICT 116-200,2015,38912,5298,29943,3671,38446,17591,15621,2030,2832
Washington,1523,GRANGER SCHOOL DISTRICT 204,2015,17474,2914,13435,1125,17934,8867,6353,1164,1512
Washington,1202,HIGHLAND SCHOOL DISTRICT 203,2015,14023,1560,10039,2424,13445,7241,5219,844,103
Washington,946,MABTON SCHOOL DISTRICT 120,2015,10591,1671,8365,555,10820,5801,4004,773,239
Washington,3097,EAST VALLEY SCHOOL DISTRICT 90,2015,36691,2606,24157,9928,32085,17324,10337,1386,2574
Washington,1334,NACHES VALLEY JOINT SCHOOL DISTRICT 3,2015,15273,1059,9857,4357,21636,7528,5061,661,7402
Washington,3542,SELAH SCHOOL DISTRICT 119,2015,54181,2628,43294,8259,51130,20057,12318,1958,15560
Washington,6667,SUNNYSIDE SCHOOL DISTRICT 201,2015,77509,13423,60825,3261,75030,35097,28311,4235,6408
Washington,4288,TOPPENISH SCHOOL DISTRICT 202,2015,45050,7425,35179,2446,43759,23512,15962,2404,1373
Washington,630,UNION GAP SCHOOL DISTRICT 2,2015,7975,1065,4845,2065,6711,3479,2341,523,19
Washington,3349,WAPATO SCHOOL DISTRICT 207,2015,40180,8300,29194,2686,38779,18415,14961,2182,2530
Washington,5052,WEST VALLEY SCHOOL DISTRICT 208,2015,52669,3183,36236,13250,50020,25710,18267,2338,2076
Washington,16058,YAKIMA SCHOOL DISTRICT 7,2015,213556,25236,163171,25149,218605,100882,63147,9034,40587
Washington,1342,ZILLAH SCHOOL DISTRICT 205,2015,14040,1261,10551,2228,13107,7082,4785,881,185
Washington,0,EDUCATIONAL SERVICE DISTRICT 105,2015,13807,2825,2781,8201,14302,1788,11696,0,573
Washington,963,MOUNT ADAMS SCHOOL DISTRICT 209,2015,13810,5037,7857,916,13654,6794,6062,655,143
West Virginia,2449,BARBOUR CO SCH DIST,2015,25128,3326,18016,3786,24551,13906,8709,1471,465
West Virginia,18668,BERKELEY CO SCH DIST,2015,212356,18373,125822,68161,210612,113902,70464,14250,9784
West Virginia,0,REGIONAL EDUCATION SERVICE AGENCY 8,2015,12961,6753,2493,3715,12902,6528,4929,1036,409
West Virginia,4452,BOONE CO SCH DIST,2015,60334,6316,30468,23550,63052,32378,23758,4250,2661
West Virginia,2127,BRAXTON CO SCH DIST,2015,24412,3950,15679,4783,22946,12828,7590,1616,287
West Virginia,3131,BROOKE CO SCH DIST,2015,39919,3309,23383,13227,38480,21780,14153,1831,668
West Virginia,13204,CABELL CO SCH DIST,2015,161548,17019,88724,55805,164067,86126,47937,13556,15029
West Virginia,0,REGIONAL EDUCATION SERVICE AGENCY 2,2015,3301,541,1244,1516,3122,32,3070,20,0
West Virginia,1066,CALHOUN CO SCH DIST,2015,11979,1868,8594,1517,11749,5826,4890,849,65
West Virginia,1978,CLAY CO SCH DIST,2015,23442,3663,17367,2412,23852,11496,7753,1708,2895
West Virginia,1160,DODDRIDGE CO SCH DIST,2015,19839,1284,5970,12585,18397,9003,7008,1108,1148
West Virginia,6788,FAYETTE CO SCH DIST,2015,80802,9658,48953,22191,77119,42400,27147,5838,1728
West Virginia,904,GILMER CO SCH DIST,2015,13289,1323,8219,3747,12740,5880,4654,752,1278
West Virginia,1800,GRANT CO SCH DIST,2015,18685,2496,9354,6835,17936,9624,6487,1418,407
West Virginia,5159,GREENBRIER CO SCH DIST,2015,64649,7367,36585,20697,61618,36224,18961,4020,1176
West Virginia,3418,HAMPSHIRE CO SCH DIST,2015,35711,4646,23214,7851,36863,21374,12754,2235,449
West Virginia,4170,HANCOCK CO SCH DIST,2015,49893,2445,29834,17614,52470,27704,17265,2767,3265
West Virginia,2352,HARDY CO SCH DIST,2015,39417,2728,29552,7137,44664,12281,8555,1915,21457
West Virginia,10947,HARRISON CO SCHOOL DISTRICT,2015,135138,12232,69633,53273,133084,73404,42493,7135,10052
West Virginia,4902,JACKSON CO SCH DIST,2015,56957,5689,33665,17603,56268,31230,20286,3150,1602
West Virginia,9066,JEFFERSON CO SCH DIST,2015,107180,7299,55394,44487,106819,57831,37427,5921,3888
West Virginia,27936,KANAWHA CO SCHOOL DISTRICT,2015,327190,35656,178282,113252,342922,182369,115194,26008,19341
West Virginia,0,REGIONAL EDUCATION SERVICE AGENCY 3,2015,7463,1792,4090,1581,8972,82,5679,3010,201
West Virginia,2576,LEWIS CO SCH DIST,2015,38618,3649,24454,10515,38717,16566,10358,2156,9636
West Virginia,3711,LINCOLN CO SCH DIST,2015,43191,6273,28876,8042,42624,23227,15623,3028,746
West Virginia,6156,LOGAN CO SCH DIST,2015,72794,7276,41711,23807,74914,40979,25091,4759,4085
West Virginia,3417,MC DOWELL CO SCH DIST,2015,54900,9254,31161,14485,54170,23420,18746,3486,8517
West Virginia,8168,MARION CO SCH DIST,2015,98723,7561,53426,37736,101735,54107,33961,5455,7835
West Virginia,0,REGIONAL EDUCATION SERVICE AGENCY 7,2015,8452,2180,3081,3191,8569,1343,4979,2246,0
West Virginia,4691,MARSHALL CO SCH DIST,2015,77778,6354,25507,45917,76037,35762,20690,3683,15085
West Virginia,4251,MASON CO SCH DIST,2015,51496,5585,29682,16229,49174,27357,17017,3427,1226
West Virginia,9461,MERCER CO SCHOOL DISTRICT,2015,112772,12669,73335,26768,107659,60196,34725,10099,2639
West Virginia,4192,MINERAL CO SCHS,2015,50157,4976,32105,13076,49314,25892,18771,3357,1292
West Virginia,4351,MINGO CO SCH DIST,2015,56711,6880,32157,17674,54173,28826,19135,3562,2648
West Virginia,11296,MONONGALIA CO SCH DIST,2015,145181,10666,66526,67989,142534,74705,46846,9393,9780
West Virginia,1839,MONROE CO SCH DIST,2015,21693,2625,14378,4690,20773,11472,7628,1467,206
West Virginia,2505,MORGAN CO SCH DIST,2015,28503,2989,15507,10007,28186,14820,10930,1886,416
West Virginia,3953,NICHOLAS CO SCH DIST,2015,44750,5149,28100,11501,43981,25717,14397,2928,937
West Virginia,0,REGIONAL EDUCATION SERVICE AGENCY 4,2015,2866,1465,1021,380,3186,782,1817,587,0
West Virginia,5453,OHIO COUNTY SCH DIST,2015,68338,6069,34898,27371,66486,37745,21925,4816,1889
West Virginia,0,REGIONAL EDUCATION SERVICE AGENCY 6,2015,5841,850,1722,3269,5611,1087,3704,811,0
West Virginia,946,PENDLETON CO SCH DIST,2015,18712,1643,14456,2613,18242,7059,5207,815,5160
West Virginia,1212,PLEASANTS CO SCH DIST,2015,23375,1244,12043,10088,31781,7991,7132,1058,15017
West Virginia,1074,POCAHONTAS CO SCH DIST,2015,14894,2029,8707,4158,15217,8263,5810,874,270
West Virginia,4246,PRESTON CO SCH DIST,2015,55461,5320,38188,11953,59102,26484,13926,2234,15260
West Virginia,9792,PUTNAM CO SCH DIST,2015,119181,7262,66385,45534,113588,65891,36227,6521,3171
West Virginia,12428,RALEIGH CO SCH DIST,2015,150141,16738,84964,48439,141251,76793,49903,10461,4094
West Virginia,0,REGIONAL EDUCATION SERVICE AGENCY 1,2015,7171,2314,2375,2482,6708,330,4335,1853,40
West Virginia,4073,RANDOLPH CO SCH DIST,2015,47821,5460,31209,11152,45923,26222,14777,3629,1295
West Virginia,1500,RITCHIE CO SCH DIST,2015,17450,2275,10312,4863,17528,10253,5692,1283,207
West Virginia,2378,ROANE CO SCH DIST,2015,24340,3277,17607,3456,25020,13184,8353,1739,1733
West Virginia,1635,SUMMERS CO SCH DIST,2015,17167,2565,11543,3059,17248,9156,6291,1527,274
West Virginia,2406,TAYLOR CO SCH DIST,2015,28266,2931,16219,9116,25702,13754,9424,1644,711
West Virginia,1023,TUCKER CO SCH DIST,2015,12676,1460,6967,4249,12443,7576,3900,801,166
West Virginia,1304,TYLER CO SCH DIST,2015,17098,1684,9524,5890,17847,9096,7192,1135,375
West Virginia,3832,UPSHUR CO SCHOOL DISTRICT,2015,42078,4625,27114,10339,44828,24170,15458,2579,2608
West Virginia,7412,WAYNE CO SCH DIST,2015,84037,9051,54378,20608,82110,46597,27651,4983,2194
West Virginia,1438,WEBSTER CO SCH DIST,2015,19170,2714,14423,2033,18862,9184,5640,935,3081
West Virginia,2729,WETZEL CO SCHOOL DISTRICT,2015,39870,3114,14200,22556,40194,21695,15031,1920,1548
West Virginia,1039,WIRT CO SCH DIST,2015,11826,1414,8666,1746,11681,6293,4437,841,110
West Virginia,13259,WOOD CO SCH DIST,2015,150689,14642,93431,42616,146035,83260,49196,8944,3992
West Virginia,0,REGIONAL EDUCATION SERVICE AGENCY 5,2015,6038,1303,1868,2867,6186,97,4964,1125,0
West Virginia,4142,WYOMING CO SCH DIST,2015,56583,7691,32705,16187,56437,28344,17892,3925,6240
Wisconsin,0,BROWN COUNTY CHILDREN WITH DISABILITIES EDUCATION BOARD,2015,6880,394,3016,3470,6251,3792,1356,103,3
Wisconsin,0,CALUMET COUNTY CHILDREN WITH DISABILITIES EDUCATION BOARD,2015,1854,0,582,1272,1930,199,256,0,0
Wisconsin,0,WALWORTH COUNTY CHILDREN WITH DISABILITIES EDUCATION BOARD,2015,11785,388,4526,6871,10983,6403,2877,186,1307
Wisconsin,1625,ADAMS-FRIENDSHIP SCHOOL DISTRICT,2015,23557,2734,9222,11601,22380,11478,7470,1335,1083
Wisconsin,210,BUTTERNUT JOINT SCHOOL DISTRICT 1,2015,3611,261,1324,2026,3633,1550,1509,126,134
Wisconsin,282,MELLEN JOINT SCHOOL DISTRICT 1,2015,3957,430,2351,1176,4025,2090,1613,143,36
Wisconsin,2176,ASHLAND SCHOOL DISTRICT,2015,28012,3682,18156,6174,27991,14126,10564,1166,1152
Wisconsin,1370,BARRON AREA SCHOOL DISTRICT,2015,21124,1377,13644,6103,20378,9379,7674,860,750
Wisconsin,1110,CAMERON VILLAGE JOINT SCHOOL DISTRICT 1,2015,13850,624,7108,6118,30220,6241,4121,513,17960
Wisconsin,993,CHETEK-WEYERHAEUSER AREA SCHOOL DISTRICT,2015,17045,957,6409,9679,14293,6804,4862,956,439
Wisconsin,960,CUMBERLAND SCHOOL DISTRICT,2015,13956,1170,5146,7640,11969,6570,3792,823,434
Wisconsin,365,PRAIRIE FARM VILLAGE JOINT SCHOOL DISTRICT,2015,5174,264,3191,1719,5097,2730,1660,235,216
Wisconsin,465,TURTLE LAKE SCHOOL DISTRICT,2015,6746,592,1602,4552,6604,3127,2156,266,289
Wisconsin,2215,RICE LAKE AREA SCHOOL DISTRICT,2015,30731,1916,14736,14079,44915,15186,9632,1052,17239
Wisconsin,387,BAYFIELD SCHOOL DISTRICT,2015,9875,2671,2069,5135,9440,4646,3670,371,441
Wisconsin,393,DRUMMOND JOINT SCHOOL DISTRICT 1,2015,6522,659,1488,4375,5900,3016,1908,220,123
Wisconsin,153,SOUTH SHORE SCHOOL DISTRICT,2015,3926,311,908,2707,3707,1617,1323,142,173
Wisconsin,540,WASHBURN SCHOOL DISTRICT,2015,7899,623,3656,3620,7804,4117,2826,373,152
Wisconsin,3271,ASHWAUBENON SCHOOL DISTRICT,2015,35957,1519,10515,23923,33170,19771,9819,1936,805
Wisconsin,1513,DENMARK VILLAGE JOINT SCHOOL DISTRICT,2015,17748,690,10009,7049,16976,9543,5545,720,490
Wisconsin,3743,PULASKI COMMUNITY SCHOOL DISTRICT,2015,46663,1916,27961,16786,47127,23162,13951,2470,4989
Wisconsin,3197,WEST DE PERE SCHOOL DISTRICT,2015,39930,1438,20183,18309,38620,19054,11799,1054,3259
Wisconsin,1338,WRIGHTSTOWN SCHOOL DISTRICT,2015,15952,573,9292,6087,14015,7676,4995,615,5
Wisconsin,4190,DE PERE SCHOOL DISTRICT,2015,51674,1431,26690,23553,46775,23249,14795,1756,3497
